,date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
44,20160813,mrazomej,O2,-13.9,RBS1027,130,50.0,11305.5341695,8012.64979154,0.445063596449
45,20160813,mrazomej,O2,-13.9,RBS446,62,50.0,13716.1725409,10423.2881629,0.578962794746
46,20160813,mrazomej,O2,-13.9,RBS1147,30,50.0,15588.8762215,12295.9918435,0.682982345937
47,20160813,mrazomej,O2,-13.9,HG104,11,50.0,19076.6212149,15783.736837,0.876709561113
48,20160813,mrazomej,O2,-13.9,auto,0,75.0,3278.20328565,0.0,0.0
49,20160813,mrazomej,O2,-13.9,delta,0,75.0,20972.975947,17694.7726613,1.0
50,20160813,mrazomej,O2,-13.9,RBS1L,870,75.0,8092.21273709,4814.00945144,0.272058282047
51,20160813,mrazomej,O2,-13.9,RBS1,610,75.0,8335.02098888,5056.81770323,0.2857803149
52,20160813,mrazomej,O2,-13.9,RBS1027,130,75.0,13341.1246829,10062.9213972,0.568694585108
53,20160813,mrazomej,O2,-13.9,RBS446,62,75.0,15456.847592,12178.6443063,0.688262264763
54,20160813,mrazomej,O2,-13.9,RBS1147,30,75.0,17149.9227935,13871.7195079,0.78394448877
55,20160813,mrazomej,O2,-13.9,HG104,11,75.0,19206.8351008,15928.6318152,0.90018855399
56,20160813,mrazomej,O2,-13.9,auto,0,100.0,3295.14517514,0.0,0.0
57,20160813,mrazomej,O2,-13.9,delta,0,100.0,22888.0952394,19592.9500642,1.0
58,20160813,mrazomej,O2,-13.9,RBS1L,870,100.0,5826.94504303,2531.79986789,0.129219941846
59,20160813,mrazomej,O2,-13.9,RBS1,610,100.0,7508.16700935,4213.02183421,0.21502743693
60,20160813,mrazomej,O2,-13.9,RBS1027,130,100.0,14700.4882022,11405.3430271,0.582114637646
61,20160813,mrazomej,O2,-13.9,RBS446,62,100.0,18704.9713094,15409.8261343,0.786498515219
62,20160813,mrazomej,O2,-13.9,RBS1147,30,100.0,20404.1371734,17108.9919982,0.873221844701
63,20160813,mrazomej,O2,-13.9,HG104,11,100.0,22001.2700979,18706.1249227,0.954737538829
64,20160813,mrazomej,O2,-13.9,auto,0,250.0,3215.2494478,0.0,0.0
65,20160813,mrazomej,O2,-13.9,delta,0,250.0,21634.009895,18418.7604472,1.0
66,20160813,mrazomej,O2,-13.9,RBS1L,870,250.0,12774.0031638,9558.75371602,0.518968349873
67,20160813,mrazomej,O2,-13.9,RBS1,610,250.0,13452.3236201,10237.0741723,0.555796042935
68,20160813,mrazomej,O2,-13.9,RBS1027,130,250.0,18824.1716,15608.9221522,0.847446938514
69,20160813,mrazomej,O2,-13.9,RBS446,62,250.0,19860.0451269,16644.7956791,0.903687070949
70,20160813,mrazomej,O2,-13.9,RBS1147,30,250.0,20928.2171195,17712.9676717,0.961680766869
71,20160813,mrazomej,O2,-13.9,HG104,11,250.0,21512.3854825,18297.1360347,0.993396710223
72,20160813,mrazomej,O2,-13.9,auto,0,500.0,3226.14396773,0.0,0.0
73,20160813,mrazomej,O2,-13.9,delta,0,500.0,21397.9635403,18171.8195725,1.0
74,20160813,mrazomej,O2,-13.9,RBS1L,870,500.0,14869.9588078,11643.8148401,0.640762186396
75,20160813,mrazomej,O2,-13.9,RBS1,610,500.0,15117.2463646,11891.1023969,0.654370485545
76,20160813,mrazomej,O2,-13.9,RBS1027,130,500.0,19618.6993898,16392.5554221,0.902086626858
77,20160813,mrazomej,O2,-13.9,RBS446,62,500.0,20529.4866545,17303.3426868,0.952207489058
78,20160813,mrazomej,O2,-13.9,RBS1147,30,500.0,20426.1353502,17199.9913825,0.94652003966
79,20160813,mrazomej,O2,-13.9,HG104,11,500.0,21296.1645552,18070.0205874,0.994397975134
80,20160813,mrazomej,O2,-13.9,auto,0,1000.0,3268.9210754,0.0,0.0
81,20160813,mrazomej,O2,-13.9,delta,0,1000.0,21058.9350769,17790.0140015,1.0
82,20160813,mrazomej,O2,-13.9,RBS1L,870,1000.0,16510.81719,13241.8961146,0.744344333484
83,20160813,mrazomej,O2,-13.9,RBS1,610,1000.0,16133.0261706,12864.1050952,0.723108205205
84,20160813,mrazomej,O2,-13.9,RBS1027,130,1000.0,20105.303032,16836.3819566,0.946395093065
85,20160813,mrazomej,O2,-13.9,RBS446,62,1000.0,19999.3839791,16730.4629037,0.940441244299
86,20160813,mrazomej,O2,-13.9,RBS1147,30,1000.0,20241.8448357,16972.9237603,0.954070286784
87,20160813,mrazomej,O2,-13.9,HG104,11,1000.0,20647.3963924,17378.475317,0.976866871243
88,20160813,mrazomej,O2,-13.9,auto,0,5000.0,3210.820429,0.0,0.0
89,20160813,mrazomej,O2,-13.9,delta,0,5000.0,19091.4407196,15880.6202906,1.0
90,20160813,mrazomej,O2,-13.9,RBS1L,870,5000.0,16188.7791011,12977.9586721,0.817219884025
91,20160813,mrazomej,O2,-13.9,RBS1,610,5000.0,16140.6206799,12929.8002509,0.814187356309
92,20160813,mrazomej,O2,-13.9,RBS1027,130,5000.0,19280.3255053,16069.5050763,1.01189404332
93,20160813,mrazomej,O2,-13.9,RBS446,62,5000.0,19156.50108,15945.680651,1.00409684
94,20160813,mrazomej,O2,-13.9,RBS1147,30,5000.0,18995.437465,15784.617036,0.993954691137
95,20160813,mrazomej,O2,-13.9,HG104,11,5000.0,19149.6238745,15938.8034455,1.00366378352
0,20160814,nbellive,O2,-13.9,auto,0,0.0,3425.09942357,0.0,0.0
1,20160814,nbellive,O2,-13.9,delta,0,0.0,24094.1930314,20669.0936078,1.0
2,20160814,nbellive,O2,-13.9,RBS1L,870,0.0,3538.29815033,113.198726759,0.00547671460136
3,20160814,nbellive,O2,-13.9,RBS1,610,0.0,3579.75806465,154.658641077,0.00748260393084
4,20160814,nbellive,O2,-13.9,RBS1027,130,0.0,3794.63734342,369.537919853,0.0178787675388
5,20160814,nbellive,O2,-13.9,RBS446,62,0.0,3857.8837246,432.784301034,0.0209387169677
6,20160814,nbellive,O2,-13.9,RBS1147,30,0.0,3861.91864171,436.819218145,0.0211339319679
7,20160814,nbellive,O2,-13.9,HG104,11,0.0,6596.19082373,3171.09140017,0.153421889722
8,20160814,nbellive,O2,-13.9,auto,0,0.1,3334.95954822,0.0,0.0
9,20160814,nbellive,O2,-13.9,delta,0,0.1,26507.643936,23172.6843878,1.0
10,20160814,nbellive,O2,-13.9,RBS1L,870,0.1,3483.6457241,148.686175882,0.00641644159107
11,20160814,nbellive,O2,-13.9,RBS1,610,0.1,3525.78380885,190.824260634,0.00823487937091
12,20160814,nbellive,O2,-13.9,RBS1027,130,0.1,3880.27604504,545.316496824,0.023532728781
13,20160814,nbellive,O2,-13.9,RBS446,62,0.1,3874.52667518,539.567126957,0.0232846189905
14,20160814,nbellive,O2,-13.9,RBS1147,30,0.1,3895.90199226,560.942444041,0.0242070549382
15,20160814,nbellive,O2,-13.9,HG104,11,0.1,6844.05979778,3509.10024956,0.151432617423
16,20160814,nbellive,O2,-13.9,auto,0,5.0,3271.61573863,0.0,0.0
17,20160814,nbellive,O2,-13.9,delta,0,5.0,24378.2714599,21106.6557213,1.0
18,20160814,nbellive,O2,-13.9,RBS1L,870,5.0,3517.23473695,245.618998329,0.0116370400679
19,20160814,nbellive,O2,-13.9,RBS1,610,5.0,3500.18178837,228.566049743,0.0108290983073
20,20160814,nbellive,O2,-13.9,RBS1027,130,5.0,4441.98189338,1170.36615475,0.0554500992581
21,20160814,nbellive,O2,-13.9,RBS446,62,5.0,4515.32576844,1243.71002981,0.0589250161767
22,20160814,nbellive,O2,-13.9,RBS1147,30,5.0,4637.26636335,1365.65062472,0.0647023688998
23,20160814,nbellive,O2,-13.9,HG104,11,5.0,11010.0449049,7738.42916631,0.366634547343
24,20160814,nbellive,O2,-13.9,auto,0,10.0,3188.0517933,0.0,0.0
25,20160814,nbellive,O2,-13.9,delta,0,10.0,24088.1501558,20900.0983625,1.0
26,20160814,nbellive,O2,-13.9,RBS1L,870,10.0,3590.67022731,402.61843401,0.0192639492422
27,20160814,nbellive,O2,-13.9,RBS1,610,10.0,3616.50734687,428.455553574,0.0205001692405
28,20160814,nbellive,O2,-13.9,RBS1027,130,10.0,4988.00365473,1799.95186143,0.086121693315
29,20160814,nbellive,O2,-13.9,RBS446,62,10.0,5179.82499087,1991.77319757,0.0952997044811
30,20160814,nbellive,O2,-13.9,RBS1147,30,10.0,5444.62438721,2256.57259391,0.107969472429
31,20160814,nbellive,O2,-13.9,HG104,11,10.0,17656.0058955,14467.9541022,0.69224334983
32,20160814,nbellive,O2,-13.9,auto,0,25.0,3250.18411649,0.0,0.0
33,20160814,nbellive,O2,-13.9,delta,0,25.0,23318.3754825,20068.191366,1.0
34,20160814,nbellive,O2,-13.9,RBS1L,870,25.0,4872.87304987,1622.68893338,0.0808587532272
35,20160814,nbellive,O2,-13.9,RBS1,610,25.0,4920.28102987,1670.09691337,0.0832210976525
36,20160814,nbellive,O2,-13.9,RBS1027,130,25.0,9204.10452341,5953.92040692,0.296684454436
37,20160814,nbellive,O2,-13.9,RBS446,62,25.0,8902.5054528,5652.32133631,0.281655742325
38,20160814,nbellive,O2,-13.9,RBS1147,30,25.0,8806.81226601,5556.62814951,0.276887341175
39,20160814,nbellive,O2,-13.9,HG104,11,25.0,21836.6963616,18586.5122451,0.926167779956
40,20160814,nbellive,O2,-13.9,auto,0,50.0,3326.01832291,0.0,0.0
41,20160814,nbellive,O2,-13.9,delta,0,50.0,24722.0799688,21396.0616459,1.0
42,20160814,nbellive,O2,-13.9,RBS1L,870,50.0,5904.09476265,2578.07643974,0.120493036635
43,20160814,nbellive,O2,-13.9,RBS1,610,50.0,6099.14043614,2773.12211323,0.129608998101
44,20160814,nbellive,O2,-13.9,RBS1027,130,50.0,12910.4097962,9584.39147331,0.447951199241
45,20160814,nbellive,O2,-13.9,RBS446,62,50.0,13598.4732868,10272.4549639,0.480109617084
46,20160814,nbellive,O2,-13.9,RBS1147,30,50.0,14070.7435471,10744.7252242,0.502182383003
47,20160814,nbellive,O2,-13.9,HG104,11,50.0,23030.2989005,19704.2805776,0.920930258272
48,20160814,nbellive,O2,-13.9,auto,0,75.0,3177.54374766,0.0,0.0
49,20160814,nbellive,O2,-13.9,delta,0,75.0,23878.289515,20700.7457673,1.0
50,20160814,nbellive,O2,-13.9,RBS1L,870,75.0,10358.4179662,7180.87421855,0.346889638628
51,20160814,nbellive,O2,-13.9,RBS1,610,75.0,10421.2108417,7243.66709404,0.34992300159
52,20160814,nbellive,O2,-13.9,RBS1027,130,75.0,16958.547865,13781.0041174,0.665725006833
53,20160814,nbellive,O2,-13.9,RBS446,62,75.0,14964.9262146,11787.3824669,0.569418251856
54,20160814,nbellive,O2,-13.9,RBS1147,30,75.0,12631.4414719,9453.89772421,0.456693581501
55,20160814,nbellive,O2,-13.9,HG104,11,75.0,22779.298742,19601.7549943,0.946910570985
56,20160814,nbellive,O2,-13.9,auto,0,100.0,3236.32842732,0.0,0.0
57,20160814,nbellive,O2,-13.9,delta,0,100.0,23614.2514793,20377.923052,1.0
58,20160814,nbellive,O2,-13.9,RBS1L,870,100.0,9900.02187041,6663.69344309,0.327005525837
59,20160814,nbellive,O2,-13.9,RBS1,610,100.0,10471.9217866,7235.59335933,0.355070207149
60,20160814,nbellive,O2,-13.9,RBS1027,130,100.0,18156.5752704,14920.2468431,0.732177013574
61,20160814,nbellive,O2,-13.9,RBS446,62,100.0,18342.9590987,15106.6306714,0.741323373968
62,20160814,nbellive,O2,-13.9,RBS1147,30,100.0,18643.2711235,15406.9426962,0.756060500222
63,20160814,nbellive,O2,-13.9,HG104,11,100.0,23456.4229084,20220.0944811,0.992254923602
64,20160814,nbellive,O2,-13.9,auto,0,250.0,3228.41215362,0.0,0.0
65,20160814,nbellive,O2,-13.9,delta,0,250.0,21948.800494,18720.3883404,1.0
66,20160814,nbellive,O2,-13.9,RBS1L,870,250.0,16674.3051872,13445.8930336,0.718248616915
67,20160814,nbellive,O2,-13.9,RBS1,610,250.0,16835.8335516,13607.4213979,0.726877089861
68,20160814,nbellive,O2,-13.9,RBS1027,130,250.0,20771.6365248,17543.2243712,0.937118613793
69,20160814,nbellive,O2,-13.9,RBS446,62,250.0,21586.1490345,18357.7368808,0.980627994838
70,20160814,nbellive,O2,-13.9,RBS1147,30,250.0,19205.2982665,15976.8861129,0.853448433997
71,20160814,nbellive,O2,-13.9,HG104,11,250.0,21802.7350741,18574.3229204,0.992197521904
72,20160814,nbellive,O2,-13.9,auto,0,500.0,3418.8287809,0.0,0.0
73,20160814,nbellive,O2,-13.9,delta,0,500.0,23337.9066793,19919.0778984,1.0
74,20160814,nbellive,O2,-13.9,RBS1L,870,500.0,16474.524056,13055.6952751,0.655436729637
75,20160814,nbellive,O2,-13.9,RBS1,610,500.0,17582.3800797,14163.5512988,0.711054566433
76,20160814,nbellive,O2,-13.9,RBS1027,130,500.0,21691.233738,18272.4049571,0.91733186899
77,20160814,nbellive,O2,-13.9,RBS446,62,500.0,22862.6903016,19443.8615207,0.976142651774
78,20160814,nbellive,O2,-13.9,RBS1147,30,500.0,22217.1249683,18798.2961874,0.943733253278
79,20160814,nbellive,O2,-13.9,HG104,11,500.0,23440.8396505,20022.0108696,1.00516755704
80,20160814,nbellive,O2,-13.9,auto,0,1000.0,3354.31539254,0.0,0.0
81,20160814,nbellive,O2,-13.9,delta,0,1000.0,23217.3651239,19863.0497314,1.0
82,20160814,nbellive,O2,-13.9,RBS1L,870,1000.0,16447.6250854,13093.3096928,0.659179223225
83,20160814,nbellive,O2,-13.9,RBS1,610,1000.0,17301.5836976,13947.268305,0.702171544333
84,20160814,nbellive,O2,-13.9,RBS1027,130,1000.0,20604.4739552,17250.1585627,0.868454683241
85,20160814,nbellive,O2,-13.9,RBS446,62,1000.0,21912.4388072,18558.1234147,0.934303828749
86,20160814,nbellive,O2,-13.9,RBS1147,30,1000.0,21290.1665046,17935.851112,0.902975693792
87,20160814,nbellive,O2,-13.9,HG104,11,1000.0,23242.8365886,19888.521196,1.00128235417
88,20160814,nbellive,O2,-13.9,auto,0,5000.0,3297.13230788,0.0,0.0
89,20160814,nbellive,O2,-13.9,delta,0,5000.0,20267.311006,16970.1786982,1.0
90,20160814,nbellive,O2,-13.9,RBS1L,870,5000.0,14836.2765324,11539.1442246,0.67996598208
91,20160814,nbellive,O2,-13.9,RBS1,610,5000.0,15412.4918888,12115.3595809,0.713920565976
92,20160814,nbellive,O2,-13.9,RBS1027,130,5000.0,17928.5955096,14631.4632018,0.862186749003
93,20160814,nbellive,O2,-13.9,RBS446,62,5000.0,19224.2380084,15927.1057005,0.938534943199
94,20160814,nbellive,O2,-13.9,RBS1147,30,5000.0,19586.6907738,16289.5584659,0.959893160566
95,20160814,nbellive,O2,-13.9,HG104,11,5000.0,21125.4640934,17828.3317855,1.0505683
0,20160817,nbellive,O1,-15.3,auto,0,0.0,3028.01355715,0.0,0.0
1,20160817,nbellive,O1,-15.3,delta,0,0.0,12028.3338238,9000.32026662,1.0
2,20160817,nbellive,O1,-15.3,RBS1L,870,0.0,3165.72498288,137.711425731,0.0153007250466
3,20160817,nbellive,O1,-15.3,RBS1,610,0.0,3175.10619782,147.092640669,0.0163430451708
4,20160817,nbellive,O1,-15.3,RBS1027,130,0.0,3119.91408935,91.9005322004,0.0102108068911
5,20160817,nbellive,O1,-15.3,RBS446,62,0.0,3131.41891775,103.4053606,0.0114890756703
6,20160817,nbellive,O1,-15.3,RBS1147,30,0.0,3161.46870239,133.455145241,0.0148278218205
7,20160817,nbellive,O1,-15.3,HG104,11,0.0,3612.04038533,584.026828182,0.0648895606913
8,20160817,nbellive,O1,-15.3,auto,0,0.1,3090.97018916,0.0,0.0
9,20160817,nbellive,O1,-15.3,delta,0,0.1,12042.8220093,8951.85182015,1.0
10,20160817,nbellive,O1,-15.3,RBS1L,870,0.1,3133.19330827,42.2231191025,0.00471669102112
11,20160817,nbellive,O1,-15.3,RBS1,610,0.1,3129.0914661,38.1212769404,0.0042584794416
12,20160817,nbellive,O1,-15.3,RBS1027,130,0.1,3152.00639239,61.0362032251,0.00681827676009
13,20160817,nbellive,O1,-15.3,RBS446,62,0.1,3146.22575177,55.2555626024,0.00617252873623
14,20160817,nbellive,O1,-15.3,RBS1147,30,0.1,3242.97077161,152.000582443,0.0169797920583
15,20160817,nbellive,O1,-15.3,HG104,11,0.1,3592.4365866,501.46639744,0.056018174509
16,20160817,nbellive,O1,-15.3,auto,0,5.0,3041.71971313,0.0,0.0
17,20160817,nbellive,O1,-15.3,delta,0,5.0,12217.5361615,9175.8164484,1.0
18,20160817,nbellive,O1,-15.3,RBS1L,870,5.0,3221.93298028,180.213267151,0.0196400252952
19,20160817,nbellive,O1,-15.3,RBS1,610,5.0,3182.4097501,140.690036966,0.0153326995758
20,20160817,nbellive,O1,-15.3,RBS1027,130,5.0,3222.65390249,180.934189359,0.0197185929314
21,20160817,nbellive,O1,-15.3,RBS446,62,5.0,3259.67555418,217.955841043,0.0237532913032
22,20160817,nbellive,O1,-15.3,RBS1147,30,5.0,3305.49143562,263.77172249,0.028746403546
23,20160817,nbellive,O1,-15.3,HG104,11,5.0,3924.75907586,883.039362725,0.0962355085993
24,20160817,nbellive,O1,-15.3,auto,0,10.0,3073.85566873,0.0,0.0
25,20160817,nbellive,O1,-15.3,delta,0,10.0,12441.6419246,9367.78625583,1.0
26,20160817,nbellive,O1,-15.3,RBS1L,870,10.0,3162.25468485,88.3990161189,0.00943648944422
27,20160817,nbellive,O1,-15.3,RBS1,610,10.0,3145.32648849,71.4708197535,0.00762942469028
28,20160817,nbellive,O1,-15.3,RBS1027,130,10.0,3229.533375,155.677706266,0.0166184093034
29,20160817,nbellive,O1,-15.3,RBS446,62,10.0,3320.59946559,246.743796855,0.0263396057634
30,20160817,nbellive,O1,-15.3,RBS1147,30,10.0,3478.19039871,404.334729975,0.0431622497496
31,20160817,nbellive,O1,-15.3,HG104,11,10.0,5221.88046903,2148.0248003,0.229299083224
32,20160817,nbellive,O1,-15.3,auto,0,25.0,3074.17398102,0.0,0.0
33,20160817,nbellive,O1,-15.3,delta,0,25.0,12773.4594605,9699.28547952,1.0
34,20160817,nbellive,O1,-15.3,RBS1L,870,25.0,3382.3866244,308.21264338,0.0317768400601
35,20160817,nbellive,O1,-15.3,RBS1,610,25.0,3333.1301434,258.956162385,0.0266984782468
36,20160817,nbellive,O1,-15.3,RBS1027,130,25.0,3504.18601894,430.012037924,0.0443344036869
37,20160817,nbellive,O1,-15.3,RBS446,62,25.0,3695.99109073,621.817109714,0.0641095791053
38,20160817,nbellive,O1,-15.3,RBS1147,30,25.0,4061.23078215,987.056801131,0.101765929378
39,20160817,nbellive,O1,-15.3,HG104,11,25.0,7279.45446177,4205.28048075,0.433566007479
40,20160817,nbellive,O1,-15.3,auto,0,50.0,3125.04217252,0.0,0.0
41,20160817,nbellive,O1,-15.3,delta,0,50.0,12488.9859394,9363.94376691,1.0
42,20160817,nbellive,O1,-15.3,RBS1L,870,50.0,3902.35418153,777.312009018,0.0830111786622
43,20160817,nbellive,O1,-15.3,RBS1,610,50.0,3814.62778172,689.585609205,0.0736426474112
44,20160817,nbellive,O1,-15.3,RBS1027,130,50.0,4248.44506011,1123.40288759,0.119971127076
45,20160817,nbellive,O1,-15.3,RBS446,62,50.0,4475.13304361,1350.09087109,0.144179728617
46,20160817,nbellive,O1,-15.3,RBS1147,30,50.0,5105.84975429,1980.80758177,0.211535612673
47,20160817,nbellive,O1,-15.3,HG104,11,50.0,9373.66075886,6248.61858635,0.667306291226
48,20160817,nbellive,O1,-15.3,auto,0,75.0,3081.39691328,0.0,0.0
49,20160817,nbellive,O1,-15.3,delta,0,75.0,12095.682874,9014.28596074,1.0
50,20160817,nbellive,O1,-15.3,RBS1L,870,75.0,4514.63782506,1433.24091178,0.158996610272
51,20160817,nbellive,O1,-15.3,RBS1,610,75.0,4459.69891597,1378.3020027,0.152901961253
52,20160817,nbellive,O1,-15.3,RBS1027,130,75.0,5522.541516,2441.14460272,0.270808427129
53,20160817,nbellive,O1,-15.3,RBS446,62,75.0,5940.17890866,2858.78199538,0.317139039945
54,20160817,nbellive,O1,-15.3,RBS1147,30,75.0,6219.3306492,3137.93373592,0.348106744071
55,20160817,nbellive,O1,-15.3,HG104,11,75.0,10599.5761805,7518.17926722,0.834029372926
56,20160817,nbellive,O1,-15.3,auto,0,100.0,3095.56591269,0.0,0.0
57,20160817,nbellive,O1,-15.3,delta,0,100.0,12285.5018158,9189.93590311,1.0
58,20160817,nbellive,O1,-15.3,RBS1L,870,100.0,4887.77567064,1792.20975794,0.195018744074
59,20160817,nbellive,O1,-15.3,RBS1,610,100.0,4843.80175762,1748.23584493,0.190233736488
60,20160817,nbellive,O1,-15.3,RBS1027,130,100.0,6162.82433914,3067.25842645,0.333762766007
61,20160817,nbellive,O1,-15.3,RBS446,62,100.0,6481.21007339,3385.6441607,0.368407810065
62,20160817,nbellive,O1,-15.3,RBS1147,30,100.0,7164.44327066,4068.87735796,0.442753616659
63,20160817,nbellive,O1,-15.3,HG104,11,100.0,12084.0861226,8988.52020986,0.978083014357
64,20160817,nbellive,O1,-15.3,auto,0,250.0,3142.99467896,0.0,0.0
65,20160817,nbellive,O1,-15.3,delta,0,250.0,12311.5352583,9168.54057933,1.0
66,20160817,nbellive,O1,-15.3,RBS1L,870,250.0,6184.66414785,3041.66946889,0.331750668776
67,20160817,nbellive,O1,-15.3,RBS1,610,250.0,6143.00549272,3000.01081376,0.32720701706
68,20160817,nbellive,O1,-15.3,RBS1027,130,250.0,8280.15455249,5137.15987353,0.5603028998
69,20160817,nbellive,O1,-15.3,RBS446,62,250.0,9194.49211869,6051.49743973,0.660028429538
70,20160817,nbellive,O1,-15.3,RBS1147,30,250.0,10003.2662382,6860.27155925,0.748240300612
71,20160817,nbellive,O1,-15.3,HG104,11,250.0,15411.7158636,12268.7211846,1.33813239724
72,20160817,nbellive,O1,-15.3,auto,0,500.0,3133.98643984,0.0,0.0
73,20160817,nbellive,O1,-15.3,delta,0,500.0,12720.0462671,9586.0598273,1.0
74,20160817,nbellive,O1,-15.3,RBS1L,870,500.0,6615.34630441,3481.35986457,0.363169010761
75,20160817,nbellive,O1,-15.3,RBS1,610,500.0,6719.92253738,3585.93609754,0.374078209624
76,20160817,nbellive,O1,-15.3,RBS1027,130,500.0,9562.28184008,6428.29540024,0.670587865719
77,20160817,nbellive,O1,-15.3,RBS446,62,500.0,10468.6665907,7334.68015086,0.765140243541
78,20160817,nbellive,O1,-15.3,RBS1147,30,500.0,11352.3729242,8218.3864844,0.857326850913
79,20160817,nbellive,O1,-15.3,HG104,11,500.0,16493.2048195,13359.2183797,1.39360890922
80,20160817,nbellive,O1,-15.3,auto,0,1000.0,3124.66730319,0.0,0.0
81,20160817,nbellive,O1,-15.3,delta,0,1000.0,12771.1999166,9646.53261342,1.0
82,20160817,nbellive,O1,-15.3,RBS1L,870,1000.0,6846.19744226,3721.53013907,0.385789411409
83,20160817,nbellive,O1,-15.3,RBS1,610,1000.0,7105.43287331,3980.76557011,0.412662842665
84,20160817,nbellive,O1,-15.3,RBS1027,130,1000.0,9740.5488331,6615.88152991,0.685830007013
85,20160817,nbellive,O1,-15.3,RBS446,62,1000.0,10559.1112356,7434.4439324,0.770685616308
86,20160817,nbellive,O1,-15.3,RBS1147,30,1000.0,11624.4409194,8499.77361619,0.8811221562
87,20160817,nbellive,O1,-15.3,HG104,11,1000.0,16930.0163895,13805.3490863,1.43112034547
88,20160817,nbellive,O1,-15.3,auto,0,5000.0,3048.1965674,0.0,0.0
89,20160817,nbellive,O1,-15.3,delta,0,5000.0,10941.2296569,7893.03308951,1.0
90,20160817,nbellive,O1,-15.3,RBS1L,870,5000.0,6663.10596151,3614.90939411,0.457987360893
91,20160817,nbellive,O1,-15.3,RBS1,610,5000.0,6784.52566479,3736.32909739,0.473370509792
92,20160817,nbellive,O1,-15.3,RBS1027,130,5000.0,9351.94200058,6303.74543318,0.798646776428
93,20160817,nbellive,O1,-15.3,RBS446,62,5000.0,10042.6610274,6994.46445998,0.886156738565
94,20160817,nbellive,O1,-15.3,RBS1147,30,5000.0,10420.9620093,7372.76544192,0.934085206321
95,20160817,nbellive,O1,-15.3,HG104,11,5000.0,14995.5131987,11947.3166313,1.51365343282
0,20160819,nbellive,O1,-15.3,auto,0,0.0,3237.61564625,0.0,0.0
1,20160819,nbellive,O1,-15.3,delta,0,0.0,14946.6109689,11708.9953227,1.0
2,20160819,nbellive,O1,-15.3,RBS1L,870,0.0,3284.65417815,47.0385319066,0.00401729871866
3,20160819,nbellive,O1,-15.3,RBS1,610,0.0,3175.68846534,-61.927180906,-0.00528885520913
4,20160819,nbellive,O1,-15.3,RBS1027,130,0.0,3278.43271885,40.8170725998,0.00348595857074
5,20160819,nbellive,O1,-15.3,RBS446,62,0.0,3237.2507595,-0.364886744582,-3.11629422104e-05
6,20160819,nbellive,O1,-15.3,RBS1147,30,0.0,3335.88424093,98.2685946799,0.00839257271627
7,20160819,nbellive,O1,-15.3,HG104,11,0.0,3549.21288237,311.59723612,0.0266117824402
8,20160819,nbellive,O1,-15.3,auto,0,0.1,3251.78521016,0.0,0.0
9,20160819,nbellive,O1,-15.3,delta,0,0.1,16849.053202,13597.2679919,1.0
10,20160819,nbellive,O1,-15.3,RBS1L,870,0.1,3297.29847116,45.513261,0.00334723571141
11,20160819,nbellive,O1,-15.3,RBS1,610,0.1,3198.86390014,-52.9213100195,-0.00389205464297
12,20160819,nbellive,O1,-15.3,RBS1027,130,0.1,3177.20036467,-74.5848454875,-0.00548528171483
13,20160819,nbellive,O1,-15.3,RBS446,62,0.1,3149.03291937,-102.752290789,-0.00755683353822
14,20160819,nbellive,O1,-15.3,RBS1147,30,0.1,3247.43241415,-4.35279600781,-0.000320122837206
